idx,transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,merchant_id,device_type,location
2357,5de2f465-dd3d-4fe2-a256-9c4919c02e92,USER_04198,2024-02-09 21:08,Insurance Premium,Term Life Policy,Max Life,4514.06,21.19,77.68,332,Credit Card,Successful,MERCH_0461,iOS,Urban
2358,921fdd72-f63e-4de6-bf0a-936d4ab62c81,USER_04315,2024-02-09 21:15,Gift Card,Rs. 250 Coffee Shop Card,Pantaloons,3317.23,11.63,24.46,973,Debit Card,Successful,MERCH_0603,Android,Urban
2359,12259131-175f-45e1-a55c-e06f9567641d,USER_00163,2024-02-10 00:49,Loan Repayment,Personal Loan Payment,Bajaj Finserv,6592.28,5.21,88.01,119,Wallet Balance,Successful,MERCH_0924,Android,Rural
2360,d65a4a59-f55c-4b97-b401-129dff47d9a2,USER_00176,2024-02-10 02:16,Electricity Bill,Industrial Bill,Reliance Energy,6747.22,4.32,46.87,786,Wallet Balance,Successful,MERCH_0634,Android,Urban
2361,81e7e29f-07dd-40c1-bd7c-d037f2d44ee0,USER_00968,2024-02-10 02:18,Flight Booking,Delhi to Mumbai,Yatra,6037.11,20.65,85.75,469,Bank Transfer,Successful,MERCH_0961,iOS,Urban
2362,3dbc551e-86cf-441b-af1e-7ca0eb1590f0,USER_05939,2024-02-10 04:12,Taxi Fare,Share Ride,Meru,6801.95,36.59,61.16,26,Credit Card,Successful,MERCH_0930,iOS,Urban
2363,c17b81ad-f174-4691-a097-94deafb3adc4,USER_02986,2024-02-10 06:27,Internet Bill,Student Special Plan,Jio Fiber,735.17,38.61,92.64,888,Wallet Balance,Successful,MERCH_0686,Android,Urban
2364,bf63159d-256f-4c20-a925-08c97e389163,USER_02845,2024-02-10 06:28,Bus Ticket,Non-AC Seater,Paytm Bus,8469.53,28.6,55.2,89,Debit Card,Successful,MERCH_0854,Android,Urban
2365,ba293690-184d-45a5-ac97-7d3311dc27d3,USER_04993,2024-02-10 07:11,Rent Payment,1BHK Apartment Rent,Airbnb,333.36,13.81,60.11,995,Credit Card,Successful,MERCH_0992,Web,Urban
2366,7adbd32b-4382-424f-8a2c-05588e1db5f2,USER_02128,2024-02-10 08:05,Gas Bill,Industrial Gas Supply,Adani Gas,7242.63,21.26,46.63,198,Credit Card,Successful,MERCH_0934,iOS,Suburban
2367,fe2fad66-43af-4520-aa4f-3022b142fda9,USER_08216,2024-02-10 10:46,Streaming Service,Basic Plan,ZEE5,9510.51,49.01,35.47,594,Wallet Balance,Successful,MERCH_0526,Android,Rural
2368,566710ad-0368-41cc-856c-e3df813b8644,USER_01795,2024-02-10 11:40,Electricity Bill,Temporary Connection Bill,CESC,9521.49,49.71,72,828,Credit Card,Successful,MERCH_0179,Android,Urban
2369,72d6a4b0-a9b4-4bab-aff2-a1d551df9508,USER_04183,2024-02-10 11:42,Internet Bill,Fiber 100Mbps Plan,BSNL Broadband,2118.81,48.56,81.89,290,Bank Transfer,Successful,MERCH_0123,Web,Urban
2370,10eff9b7-a999-4f69-9797-2b7088e0b02e,USER_04175,2024-02-10 12:22,Flight Booking,Bangalore to Kolkata,Ixigo,53.49,20.97,33,539,Wallet Balance,Successful,MERCH_0424,iOS,Urban
2371,c3b98e81-d596-479e-89e6-80153f96088f,USER_03653,2024-02-10 15:27,Flight Booking,Chennai to Hyderabad,Yatra,8357.01,22.22,58.86,487,Wallet Balance,Successful,MERCH_0657,iOS,Rural
2372,9839b736-9498-48f0-8d06-cb90c8a549f3,USER_05293,2024-02-10 16:19,Education Fee,Digital Marketing Certification,BYJU'S,9070.04,24.15,96.59,447,Wallet Balance,Failed,MERCH_0096,iOS,Urban
2373,91635c2b-40bd-49d4-bba9-81942e54b373,USER_03262,2024-02-10 18:18,Movie Ticket,PK,INOX,6596.55,1.26,17.73,840,Credit Card,Successful,MERCH_0938,Android,Urban
2374,7f428b18-d662-4240-b481-4604a05c0a4b,USER_08818,2024-02-10 18:31,Gift Card,Rs. 500 E-Gift Card,Lifestyle,3306.66,27.51,85.06,214,UPI,Successful,MERCH_0313,Android,Suburban
2375,bc43008d-5200-4036-8683-845a2829e620,USER_08600,2024-02-10 18:49,Bus Ticket,Sleeper Class,Paytm Bus,2842.82,47.17,22.4,22,Bank Transfer,Successful,MERCH_0479,iOS,Suburban
2376,21faf967-10f9-4d06-862b-b2ad12e10ef1,USER_00801,2024-02-10 19:16,Flight Booking,Delhi to Mumbai,Cleartrip,6389.34,23.76,7.64,544,Bank Transfer,Successful,MERCH_0942,Android,Urban
2377,71067b3f-fb9c-401a-918e-de7d17aee6e8,USER_05332,2024-02-10 20:24,Insurance Premium,Home Insurance,SBI Life,5103.68,16.72,20.52,276,Credit Card,Successful,MERCH_0142,Android,Urban
2378,9e846430-9505-40cd-9fce-ff3e34a73839,USER_01478,2024-02-10 20:55,Grocery Shopping,Mixed Fruit Jam,Nature's Basket,9261.17,18.57,68.93,38,Debit Card,Successful,MERCH_0882,Android,Urban
2379,a78e2981-db7e-46eb-8539-0dfad2c662df,USER_03253,2024-02-10 23:02,Internet Bill,4G Unlimited Plan,Hathway,2563.88,23.73,36.37,476,Wallet Balance,Successful,MERCH_0685,Android,Urban
2380,738050ab-ccc2-486e-81a9-3f80c0c6a6a3,USER_01211,2024-02-11 07:16,Internet Bill,Fiber 100Mbps Plan,Jio Fiber,3878,48.09,92.98,771,UPI,Successful,MERCH_0445,Android,Suburban
2381,df2d2a07-fc14-46bf-af2a-8ee41cf2b397,USER_03179,2024-02-11 09:09,Rent Payment,1BHK Apartment Rent,Airbnb,5702.59,23.41,3.89,664,Bank Transfer,Successful,MERCH_0542,Android,Urban
2382,861db63d-ad63-42e8-8435-41335f38bb77,USER_01166,2024-02-11 12:11,Water Bill,Borewell Charges,Bangalore Water Supply,6180.2,3.99,68.15,584,Bank Transfer,Successful,MERCH_0353,Android,Suburban
2383,1ba3ac11-eeb3-489c-bfe2-28f2b55e3cd4,USER_00112,2024-02-11 19:23,Rent Payment,2BHK Flat Deposit,NoBroker,7347.86,38.39,51.55,675,Wallet Balance,Successful,MERCH_0444,iOS,Rural
2384,7c392fdb-393e-4517-a37a-4ffba22da364,USER_05327,2024-02-11 21:37,Gas Bill,Piped Natural Gas,Mahanagar Gas,7757.02,24.27,40.87,598,Credit Card,Successful,MERCH_0817,iOS,Urban
2385,d814739f-ae53-4d9c-aa54-ba04e956b95f,USER_07334,2024-02-11 21:52,Electricity Bill,Temporary Connection Bill,CESC,7697.75,18.69,92.1,283,Bank Transfer,Successful,MERCH_0324,iOS,Rural
2386,6c558a8c-f11e-4126-ba78-c4e74fa9eb83,USER_03925,2024-02-11 22:16,Movie Ticket,Dangal,SPI Cinemas,5459.89,49.47,31.59,789,Credit Card,Successful,MERCH_0508,iOS,Urban
2387,f6420383-1493-4b11-8e43-5cb78711c85b,USER_02447,2024-02-11 22:56,Food Delivery,Vegetable Biryani,Uber Eats,3132.46,49.81,97.09,963,Debit Card,Successful,MERCH_0936,Android,Rural
2388,8dc6218b-ede4-4f53-acb7-53199fbd2a24,USER_01147,2024-02-12 00:52,Gift Card,Rs. 5000 Luxury Card,Amazon Pay,6329.47,12.89,79.14,143,Credit Card,Failed,MERCH_0271,Android,Urban
2389,3584d3d9-9ecc-408c-8fc5-8bdfb7a34c35,USER_06622,2024-02-12 02:08,Loan Repayment,Personal Loan Payment,ICICI Bank,8215.81,46.54,87.98,225,Debit Card,Successful,MERCH_0333,Web,Urban
2390,5f4f1131-ba27-45f9-95ae-871a006fa428,USER_03045,2024-02-12 02:37,Gift Card,Rs. 250 Coffee Shop Card,Amazon Pay,7731.09,12.25,19.83,948,UPI,Failed,MERCH_0454,iOS,Urban
2391,895f9779-8e50-42d5-b8d0-4fa52e9868db,USER_00362,2024-02-12 02:48,Gaming Credits,Premium Skin,Call of Duty Mobile,5954.84,10.17,86.6,557,Bank Transfer,Successful,MERCH_0218,Android,Suburban
2392,2151a02a-131c-4a71-8b28-15780c9c297a,USER_02203,2024-02-12 13:56,Flight Booking,Pune to Goa,MakeMyTrip,6534.03,19.84,63.09,469,UPI,Successful,MERCH_0720,Android,Suburban
2393,25350cd8-6d75-4a05-b022-fafabe8c85eb,USER_05414,2024-02-12 17:51,Insurance Premium,Home Insurance,SBI Life,866.24,37.76,52.59,316,Debit Card,Successful,MERCH_0051,Android,Urban
2394,295bfe2d-809d-440f-b528-91fc6583d400,USER_01187,2024-02-12 19:45,Insurance Premium,Travel Insurance,SBI Life,2360.62,39.38,71.51,136,Credit Card,Successful,MERCH_0768,Web,Urban
2395,1fee4a7a-cd31-440b-a432-b7d891968ab9,USER_09273,2024-02-12 20:26,Gas Bill,Auto LPG,Bharat Gas,6537.41,44.77,75.44,285,Credit Card,Successful,MERCH_0141,Android,Rural
2396,60d0a459-fb44-4071-b755-435e83b9f9a9,USER_08208,2024-02-12 23:46,Mobile Recharge,Annual Plan 2999,BSNL,816.24,11.81,24.71,6,Credit Card,Successful,MERCH_0561,Android,Urban
2397,5bf6e7bc-94c2-4ac4-9e3e-afbdf70cbcda,USER_01602,2024-02-13 00:53,Internet Bill,Student Special Plan,BSNL Broadband,6229.85,7.22,51.39,624,Credit Card,Failed,MERCH_0988,Android,Urban
2398,d005d2a9-ecdd-49d9-a9e7-d0675a154112,USER_05414,2024-02-13 03:09,Streaming Service,Standard Plan,SonyLIV,6992.43,34.59,35.04,762,Credit Card,Successful,MERCH_0433,Android,Urban
2399,917064ff-2703-4259-932f-53f1515cc8d2,USER_04045,2024-02-13 04:06,Mobile Recharge,Annual Plan 2999,BSNL,4982.09,29.63,86.85,938,Bank Transfer,Successful,MERCH_0255,Android,Urban
2400,3e46ed65-b097-48a3-9510-7565553425ff,USER_07684,2024-02-13 04:29,Grocery Shopping,Mixed Fruit Jam,Flipkart Supermart,5207.96,28.12,84.97,322,Debit Card,Successful,MERCH_0530,Android,Urban
2401,b62fe3bf-6aad-440f-9222-e518818023c1,USER_00194,2024-02-13 06:03,Streaming Service,Premium Plan,Netflix,6400.05,33.41,93.75,876,Debit Card,Successful,MERCH_0750,Android,Suburban
2402,f8ea6bb9-2735-44de-b54b-700aa498bbda,USER_02553,2024-02-13 07:59,Gas Bill,Domestic LPG Cylinder,Gujarat Gas,2993.3,27.14,5.96,357,Debit Card,Successful,MERCH_0360,iOS,Urban
2403,cdb0c7e8-fc86-476d-9322-99fb45595cb7,USER_09063,2024-02-13 08:06,Gas Bill,Industrial Gas Supply,Adani Gas,5142.34,0.99,65.77,73,Wallet Balance,Successful,MERCH_0953,Web,Urban
2404,ad71f689-5e15-4e66-b1e0-7ffcf9fa7575,USER_07972,2024-02-13 08:58,Electricity Bill,Residential Bill,BSES,9729.82,25.37,53.33,923,Credit Card,Successful,MERCH_0463,Android,Urban
2405,36b3cb02-093d-4a87-b4ff-e6c3837c009c,USER_06330,2024-02-13 09:17,Streaming Service,Premium Plan,Amazon Prime,6816.37,0.45,37.58,859,Bank Transfer,Successful,MERCH_0667,Android,Suburban
2406,2b5d5c2f-e9f0-44ef-828f-4e719d714736,USER_02157,2024-02-13 10:29,Flight Booking,Pune to Goa,MakeMyTrip,693.42,32.26,34.79,298,Bank Transfer,Successful,MERCH_0651,iOS,Urban
2407,c7e96d9e-1690-4058-8fb8-d40cef49c48d,USER_08334,2024-02-13 18:54,Bus Ticket,Non-AC Seater,AbhiBus,5809.69,13.19,73.08,662,Bank Transfer,Successful,MERCH_0255,Android,Urban
2408,3268e92f-d0b8-4eb9-b043-3c25b45aa6d2,USER_06097,2024-02-13 20:18,Gaming Credits,Legendary Weapon,Minecraft,9670.22,37.58,70.74,254,UPI,Successful,MERCH_0257,Web,Urban
2409,aee82036-6706-4da3-a520-073ccd25f65f,USER_01875,2024-02-13 20:36,Grocery Shopping,Basmati Rice,Flipkart Supermart,9779.34,21.65,63.04,42,Credit Card,Successful,MERCH_0921,iOS,Rural
2410,374eef35-e570-48ae-84e8-15a1b7ffa144,USER_03732,2024-02-14 00:00,Education Fee,Python Programming Course,Udemy,440.38,9.95,98.75,54,Bank Transfer,Successful,MERCH_0615,Android,Urban
2411,eaa33d6d-7bb5-4743-a05d-6542b843f67a,USER_01380,2024-02-14 02:27,Streaming Service,Student Offer,SonyLIV,3363.5,45.86,25.78,829,Credit Card,Successful,MERCH_0878,iOS,Urban
2412,bd86f9c5-7824-49b2-b45b-6a0fa8a37bb5,USER_05888,2024-02-14 04:12,Streaming Service,Standard Plan,SonyLIV,1253.74,20.98,47.63,112,Bank Transfer,Successful,MERCH_0804,Android,Rural
2413,2811fc0b-cde9-4227-b903-09a012bd9e52,USER_05109,2024-02-14 04:46,Education Fee,Python Programming Course,Coursera,3943.12,45.69,18.96,183,Debit Card,Successful,MERCH_0400,Android,Urban
2414,bb09e07f-7f03-4b1b-97bc-9e01f8bd7887,USER_06118,2024-02-14 08:24,Taxi Fare,Rental Package,Meru,6728.07,11.44,31.74,685,UPI,Successful,MERCH_0731,iOS,Urban
2415,625e320a-4faf-41dd-95a7-62921a0cdd59,USER_09918,2024-02-14 09:04,Internet Bill,Broadband 50Mbps Plan,BSNL Broadband,2921.65,40.99,53.66,982,Bank Transfer,Successful,MERCH_0402,Web,Urban
2416,7e8b8241-783b-4689-9f0d-175610f6f9e2,USER_04692,2024-02-14 09:06,Grocery Shopping,Whole Wheat Atta,Nature's Basket,7781.12,28.5,36.94,237,Debit Card,Successful,MERCH_0333,Android,Suburban
2417,e3be0af8-bc4b-4335-9bed-0bddb711dcd8,USER_02570,2024-02-14 09:33,Mobile Recharge,Data Pack 50GB,Idea,505.81,4.51,98.98,443,Bank Transfer,Successful,MERCH_0896,Android,Urban
2418,e78fdd83-ab75-4312-a2f2-699aad4711bf,USER_01417,2024-02-14 09:36,Rent Payment,Co-working Space,Housing.com,2469.59,12.15,96.35,918,Wallet Balance,Successful,MERCH_0059,iOS,Urban
2419,2dc5fd2d-1fb7-4df6-8e6e-cee28613ae96,USER_03195,2024-02-14 14:30,Flight Booking,Ahmedabad to Jaipur,Cleartrip,5178.65,39.39,87.69,397,UPI,Successful,MERCH_0067,Android,Urban
2420,cd8c35dc-4b00-4812-b887-51395a27dd24,USER_02532,2024-02-14 14:58,Grocery Shopping,Dairy Milk Chocolate,Amazon Pantry,5229.93,2.4,41.72,339,Bank Transfer,Successful,MERCH_0900,iOS,Urban
2421,576afe63-3ed6-4593-8259-bb5b734eb059,USER_08784,2024-02-14 16:35,Gaming Credits,500 Gems Pack,Call of Duty Mobile,4741.28,19.23,28.93,589,Bank Transfer,Successful,MERCH_0595,iOS,Suburban
2422,e3585fd0-4847-426e-b7ed-22238493ba37,USER_00758,2024-02-14 17:36,Gift Card,Rs. 1000 Shopping Voucher,Shoppers Stop,1458.47,14.75,80.88,56,Debit Card,Successful,MERCH_0908,Android,Urban
2423,3883b9a9-ec2b-4471-aef8-4bd74b50649d,USER_07355,2024-02-14 18:14,Education Fee,Python Programming Course,BYJU'S,3963.07,23.98,30.1,994,Debit Card,Successful,MERCH_0542,Android,Urban
2424,96c14ead-a1c6-4a52-ae42-abba395aac91,USER_07258,2024-02-14 18:22,Hotel Booking,Villa,Fab Hotels,9449.96,6.36,96.12,491,UPI,Successful,MERCH_0796,Web,Urban
2425,19747278-b8c1-4044-a0e8-d1be20fbe3c2,USER_05365,2024-02-14 19:13,Hotel Booking,Dormitory Bed,MakeMyTrip,1680.67,33.52,58.65,200,Wallet Balance,Successful,MERCH_0976,Android,Urban
2426,1f6e82c6-1eee-4d5b-a849-af1f2661a33e,USER_01374,2024-02-14 21:48,Bus Ticket,AC Seater,Goibibo,2356.24,17.19,51.49,69,Wallet Balance,Successful,MERCH_0667,Android,Urban
2427,4c63bac9-41e0-457f-b04e-b65fc311c70a,USER_09261,2024-02-14 22:32,Flight Booking,Bangalore to Kolkata,Ixigo,7770.85,20.9,72.99,700,UPI,Successful,MERCH_0933,iOS,Urban
2428,63a69d19-cb63-423b-aa97-0289ca00cfb4,USER_07753,2024-02-14 23:29,Gas Bill,Industrial Gas Supply,Indraprastha Gas,3424.01,27.2,72.17,286,Bank Transfer,Successful,MERCH_0531,Android,Urban
2429,7912b09c-5327-4eea-8fbf-09fff191a258,USER_07904,2024-02-15 00:33,Gas Bill,Domestic LPG Cylinder,Indraprastha Gas,5472.59,13.17,35.74,945,UPI,Successful,MERCH_0967,Android,Urban
2430,175d5bb1-dc79-421e-967d-30096360276c,USER_08588,2024-02-15 01:02,Grocery Shopping,Mixed Fruit Jam,Amazon Pantry,8679.25,21.18,97.91,839,UPI,Successful,MERCH_0316,Android,Urban
2431,5adcc606-d807-4b4f-b174-c2e0eae6f838,USER_03191,2024-02-15 03:32,Education Fee,Digital Marketing Certification,BYJU'S,1465.6,8.19,50.72,858,Debit Card,Successful,MERCH_0146,Android,Urban
2432,6caee377-8b95-42a0-bee3-c1c810863ea5,USER_01095,2024-02-15 07:37,Insurance Premium,Health Insurance,Max Life,4090.7,40.85,56.53,125,UPI,Successful,MERCH_0646,iOS,Urban
2433,85899f1a-f687-47dd-9703-3a3735a9695f,USER_02952,2024-02-15 08:36,Hotel Booking,Deluxe Room,OYO Rooms,4075.29,1.74,2.57,424,Wallet Balance,Successful,MERCH_0848,iOS,Urban
2434,0f4f3459-a4e3-4b59-bd13-fb2d3d932c2b,USER_01213,2024-02-15 08:53,Food Delivery,Chilli Paneer,Foodpanda,8632.05,0.34,16.62,768,Bank Transfer,Successful,MERCH_0916,iOS,Urban
2435,16b904ba-31e3-45df-9d26-f38d73de1fc8,USER_08834,2024-02-15 11:16,Flight Booking,Delhi to Mumbai,Cleartrip,5132.01,45.71,0.79,413,Bank Transfer,Successful,MERCH_0893,Android,Urban
2436,fc1b3f1f-5db3-4167-96dc-adf79df1826b,USER_06776,2024-02-15 12:57,Gas Bill,Industrial Gas Supply,Adani Gas,9607.81,28.69,33.65,288,Credit Card,Successful,MERCH_0067,Android,Urban
2437,3ff4adb5-4a45-43e9-9443-f827cc6384a7,USER_05113,2024-02-15 13:53,Hotel Booking,Deluxe Room,MakeMyTrip,1973.9,40,99.93,755,Wallet Balance,Successful,MERCH_0660,Android,Rural
2438,edf490a9-ed10-4ed3-aded-76bd4760ce0a,USER_00947,2024-02-15 16:33,Hotel Booking,Suite,OYO Rooms,8440.15,30.39,57.89,987,Credit Card,Successful,MERCH_0290,Android,Urban
2439,a78a71d6-47ba-4125-8d9e-140de3a95193,USER_01159,2024-02-15 17:46,Loan Repayment,Business Loan Repayment,HDFC Bank,3540.61,30.03,11.45,520,Credit Card,Pending,MERCH_0808,iOS,Urban
2440,750a3b1b-c346-475f-b7d0-fe98eb310b6c,USER_06500,2024-02-15 17:50,Taxi Fare,Rental Package,Jugnoo,4034.93,45.02,87.95,212,Wallet Balance,Successful,MERCH_0269,Android,Rural
2441,9d58a607-652d-4dce-8a35-e32d39c62673,USER_08075,2024-02-15 20:55,Movie Ticket,3 Idiots,Carnival Cinemas,78.18,37.4,38.55,333,Wallet Balance,Successful,MERCH_0843,Android,Urban
2442,63d90d5c-eb38-4bb6-ae2b-0bae4f680d2b,USER_06467,2024-02-15 21:00,Grocery Shopping,Refined Sunflower Oil,Grofers,3605.39,19.53,49.1,958,Credit Card,Successful,MERCH_0213,Android,Suburban
2443,3feea9e6-151b-44cc-ad38-6cc4a576b772,USER_03540,2024-02-15 22:55,Electricity Bill,Industrial Bill,BSES,2435.79,13.82,50.69,222,UPI,Failed,MERCH_0846,iOS,Urban
2444,18eb685c-4b05-464f-8275-66e43e79d1d2,USER_05566,2024-02-16 00:18,Flight Booking,Bangalore to Kolkata,Cleartrip,4918.44,33.72,92.67,711,Debit Card,Successful,MERCH_0064,Android,Urban
2445,2ce58b34-cde8-4e31-a224-546103011676,USER_08281,2024-02-16 03:24,Rent Payment,1BHK Apartment Rent,Airbnb,8556.94,31.48,9.95,630,UPI,Successful,MERCH_0330,Android,Suburban
2446,5ec3f0bf-65f4-4dad-9b06-fd1098ea2be3,USER_05758,2024-02-16 03:27,Loan Repayment,Education Loan EMI,HDFC Bank,6327.36,11.62,18.45,792,Wallet Balance,Successful,MERCH_0332,iOS,Suburban
2447,09a624f3-0f1c-40aa-8791-966048ace786,USER_01239,2024-02-16 03:42,Electricity Bill,Residential Bill,MSEDCL,8306.29,43.53,30.96,97,UPI,Failed,MERCH_0514,Android,Urban
2448,974d459c-443a-4924-b565-741a863e90c6,USER_08551,2024-02-16 05:34,Flight Booking,Ahmedabad to Jaipur,MakeMyTrip,8077.5,30.4,44.2,944,Debit Card,Successful,MERCH_0805,iOS,Suburban
2449,59319956-2d27-46f9-9b3c-29cab9d778f6,USER_07042,2024-02-16 10:30,Water Bill,Residential Connection,Bangalore Water Supply,2245.59,8.1,5.87,860,Debit Card,Successful,MERCH_0236,Web,Urban
2450,d1dcb5f8-6285-4354-bc6a-8056e2939bf1,USER_00550,2024-02-16 11:23,Rent Payment,2BHK Flat Deposit,Housing.com,6185.82,22.56,87.41,140,UPI,Successful,MERCH_0489,Web,Urban
2451,f3fcbf67-1fe3-4ab6-8651-ce2042269f2d,USER_05521,2024-02-16 12:55,Hotel Booking,Dormitory Bed,Fab Hotels,3409.48,0.79,38.74,546,Credit Card,Successful,MERCH_0736,Android,Suburban
2452,b9a6e338-d278-4795-a1b3-0953c350886a,USER_01557,2024-02-16 13:14,Gaming Credits,500 Gems Pack,Minecraft,1347.39,18.03,24.86,995,UPI,Successful,MERCH_0856,Android,Urban
2453,63f7386c-8538-4147-af29-38f21102f644,USER_03649,2024-02-16 14:49,Mobile Recharge,Family Plan 999,BSNL,1459.3,41.55,60.75,508,Wallet Balance,Successful,MERCH_0704,Web,Urban
2454,771f5d7b-eaf8-408e-a808-70a4fe676de8,USER_07803,2024-02-16 15:34,Food Delivery,Chilli Paneer,Zomato,9473.98,17.24,96.88,712,Credit Card,Successful,MERCH_0767,iOS,Urban
2455,0206d374-2693-44f0-8c73-54dc8ca28955,USER_03634,2024-02-16 17:28,Gaming Credits,1000 Game Coins,PUBG Mobile,1372.54,3.51,34.93,741,Wallet Balance,Successful,MERCH_0178,iOS,Suburban
2456,97731c1f-0bf6-4428-b970-f1298a264a72,USER_08285,2024-02-16 22:29,Mobile Recharge,Prepaid Plan 399,Airtel,3387.51,47.41,3.84,304,Credit Card,Successful,MERCH_0358,Android,Urban
2457,041fd18c-9fd0-403a-96ef-bbf918dc8d8f,USER_03459,2024-02-16 23:04,Gaming Credits,1000 Game Coins,PUBG Mobile,6207.17,0.54,94.63,859,Bank Transfer,Successful,MERCH_0122,Android,Suburban
2458,62a89633-467a-4139-be5b-36f000d533a1,USER_01706,2024-02-17 00:30,Insurance Premium,Home Insurance,LIC,4129.22,26.47,33.4,453,Debit Card,Successful,MERCH_0458,Android,Urban
2459,f804c6e7-b4fd-4e7e-9e4f-568c8be1a586,USER_06262,2024-02-17 00:53,Taxi Fare,City Ride,Jugnoo,7574.04,19.87,60.84,725,Wallet Balance,Successful,MERCH_0167,Android,Rural
2460,be93e3f1-21b9-4b6c-bb8e-e62aaed1744d,USER_02043,2024-02-17 04:30,Gift Card,Rs. 5000 Luxury Card,Amazon Pay,6753.8,15.83,80.61,538,Bank Transfer,Successful,MERCH_0150,Android,Urban
2461,818fb5f3-f767-40c9-88f0-a9ac4c13851f,USER_03205,2024-02-17 05:52,Online Shopping,Smart LED TV,Flipkart,1184.91,40.96,12.68,328,Bank Transfer,Successful,MERCH_0800,Android,Urban
2462,b36912fd-8f38-4057-bd95-4d8f04c942e1,USER_08464,2024-02-17 09:17,Grocery Shopping,Mixed Fruit Jam,Grofers,5059.16,38.43,34.67,897,Credit Card,Successful,MERCH_0287,Android,Urban
2463,6e9aaecd-6d8d-4614-9618-9249c8d7c913,USER_08108,2024-02-17 09:43,Streaming Service,Basic Plan,Netflix,755.49,36.79,94.56,141,Wallet Balance,Successful,MERCH_0228,Android,Urban
2464,abbfa244-19c2-4689-bc21-4c8f5518bf95,USER_08175,2024-02-17 10:58,Online Shopping,Smart LED TV,Amazon,8623.2,21.89,34.94,540,Credit Card,Successful,MERCH_0418,Android,Urban
2465,ab6c934a-c203-415c-bbef-c50cd5184ad9,USER_07078,2024-02-17 13:26,Rent Payment,PG Accommodation,NoBroker,5001.32,43.47,19.28,110,Credit Card,Successful,MERCH_0905,Android,Urban
2466,d278a685-b037-42a3-8f15-ce6009ae3c75,USER_05924,2024-02-17 13:41,Gaming Credits,Battle Pass,Call of Duty Mobile,7573.39,13.07,75.92,811,Debit Card,Successful,MERCH_0677,Android,Urban
2467,f8194768-dc65-4f09-81d4-0998a73830dc,USER_06104,2024-02-17 14:05,Rent Payment,1BHK Apartment Rent,Housing.com,947.71,9.76,83.54,859,Wallet Balance,Successful,MERCH_0907,Web,Suburban
2468,3ea438e5-acc1-45b8-b615-abda3fd0985e,USER_04602,2024-02-17 17:19,Flight Booking,Bangalore to Kolkata,MakeMyTrip,7504.16,10.1,11.18,735,Credit Card,Successful,MERCH_0678,Android,Suburban
2469,4f058f75-eb29-4d3d-a4b0-00f7dd1ac6ad,USER_05913,2024-02-17 17:27,Rent Payment,Commercial Space Rent,OYO Life,9511.76,33.29,89.01,719,Bank Transfer,Successful,MERCH_0897,iOS,Urban
2470,9d72d35e-1734-4551-85ae-46e59bd55496,USER_03311,2024-02-17 17:51,Movie Ticket,Dangal,Carnival Cinemas,1999.03,32.84,54.69,174,Credit Card,Successful,MERCH_0611,iOS,Urban
2471,5438b3ab-a780-4845-a7d2-f16c46d75cf9,USER_07974,2024-02-17 19:57,Gas Bill,Industrial Gas Supply,Indraprastha Gas,7156.45,0.51,39.01,94,Wallet Balance,Successful,MERCH_0855,Android,Urban
2472,71b0e7e4-8228-43e5-9144-2576e4026cda,USER_06388,2024-02-17 22:03,Loan Repayment,Car Loan Installment,ICICI Bank,4012.1,24.81,13.46,340,Credit Card,Successful,MERCH_0469,iOS,Suburban
2473,84eb0b49-188b-4432-821c-b3a19ab5d70f,USER_03370,2024-02-18 00:44,Electricity Bill,Industrial Bill,Tata Power,5060.15,24.76,73.31,284,Bank Transfer,Successful,MERCH_0355,iOS,Urban
2474,54ab771d-f24d-4542-9efb-223729ff3b90,USER_06408,2024-02-18 04:40,Internet Bill,Business Internet Plan,Airtel Broadband,9517.81,9.19,93.78,269,Credit Card,Successful,MERCH_0726,iOS,Suburban
2475,be90914c-c999-4667-8169-695f2049a340,USER_05503,2024-02-18 05:57,Electricity Bill,Industrial Bill,MSEDCL,5743.12,23.13,53.21,80,Debit Card,Successful,MERCH_0562,Android,Urban
2476,14946e10-2b81-4d86-9e61-550d89256903,USER_07375,2024-02-18 07:33,Mobile Recharge,Postpaid Plan 599,BSNL,458.44,28.96,92.47,218,Bank Transfer,Successful,MERCH_0838,Android,Urban
2477,d3a3a6f6-a13c-4bc2-bfe1-fbc42d4c93fa,USER_01976,2024-02-18 08:24,Education Fee,Python Programming Course,Coursera,7876.69,21.99,59.33,831,Debit Card,Successful,MERCH_0963,Android,Suburban
2478,395a7dc6-dc07-415d-a37e-9b4f31eecc5b,USER_07770,2024-02-18 10:17,Gift Card,Rs. 500 E-Gift Card,Lifestyle,2252.7,11.66,41.57,782,Wallet Balance,Successful,MERCH_0119,Android,Urban
2479,59430f1c-e6fe-4a78-a6cf-d0d0761d7c7a,USER_06173,2024-02-18 13:39,Rent Payment,Commercial Space Rent,OYO Life,2597.95,20.78,98.75,104,UPI,Successful,MERCH_0302,iOS,Rural
2480,d1158e29-64d9-4bed-93b1-066595b902a1,USER_05334,2024-02-18 14:36,Gift Card,Rs. 250 Coffee Shop Card,Flipkart,3023.83,16.25,49.37,802,Wallet Balance,Successful,MERCH_0891,Android,Urban
